"Station","Period","Date","SpeciesCode","Replicates","CoverMean","CoverSE"
2,27,"10/22/93",0579,10,0.0000,0.0000
2,27,"10/22/93",0580,10,0.0000,0.0000
2,27,"10/22/93",0581,10,0.0000,0.0000
2,27,"10/22/93",0582,10,0.0000,0.0000
2,27,"10/22/93",0583,10,0.0000,0.0000
2,27,"10/22/93",0584,10,0.0000,0.0000
2,27,"10/22/93",0585,10,0.0000,0.0000
2,27,"10/22/93",0586,10,0.0000,0.0000
2,27,"10/22/93",0587,10,0.0000,0.0000
2,27,"10/22/93",0589,10,0.5000,0.5000
2,27,"10/22/93",0590,10,0.0000,0.0000
2,27,"10/22/93",0591,10,0.0000,0.0000
2,27,"10/22/93",0593,10,0.0000,0.0000
2,27,"10/22/93",0595,10,0.0000,0.0000
2,27,"10/22/93",0603,10,0.0000,0.0000
2,27,"10/22/93",0607,10,0.0000,0.0000
2,27,"10/22/93",0608,10,0.0000,0.0000
2,27,"10/22/93",0609,10,0.0000,0.0000
2,27,"10/22/93",0612,10,0.0000,0.0000
2,27,"10/22/93",0616,10,0.0000,0.0000
2,27,"10/22/93",0617,10,0.0000,0.0000
2,28,"04/18/94",0000,10,0.5000,0.5000
2,28,"04/18/94",0002,10,0.0000,0.0000
2,28,"04/18/94",0012,10,0.0000,0.0000
2,28,"04/18/94",0025,10,0.0000,0.0000
2,28,"04/18/94",0029,10,0.0000,0.0000
2,28,"04/18/94",0030,10,0.0000,0.0000
2,28,"04/18/94",0045,10,0.0000,0.0000
2,28,"04/18/94",0046,10,0.0000,0.0000
2,28,"04/18/94",0047,10,0.0000,0.0000
2,28,"04/18/94",0048,10,0.0000,0.0000
2,28,"04/18/94",0049,10,0.0000,0.0000
2,28,"04/18/94",0050,10,0.0000,0.0000
2,28,"04/18/94",0051,10,0.0000,0.0000
2,28,"04/18/94",0052,10,0.0000,0.0000
2,28,"04/18/94",0053,10,0.0000,0.0000
2,28,"04/18/94",0054,10,0.0000,0.0000
2,28,"04/18/94",0055,10,0.0000,0.0000
2,28,"04/18/94",0056,10,1.5000,0.7638
2,28,"04/18/94",0057,10,0.0000,0.0000
2,28,"04/18/94",0058,10,0.0000,0.0000
2,28,"04/18/94",0059,10,0.0000,0.0000
2,28,"04/18/94",0060,10,0.5000,0.5000
2,28,"04/18/94",0061,10,0.0000,0.0000
2,28,"04/18/94",0062,10,0.0000,0.0000
2,28,"04/18/94",0063,10,0.0000,0.0000
2,28,"04/18/94",0064,10,0.0000,0.0000
2,28,"04/18/94",0065,10,0.0000,0.0000
2,28,"04/18/94",0069,10,0.0000,0.0000
2,28,"04/18/94",0070,10,0.0000,0.0000
2,28,"04/18/94",0072,10,0.0000,0.0000
2,28,"04/18/94",0073,10,0.0000,0.0000
2,28,"04/18/94",0074,10,0.0000,0.0000
2,28,"04/18/94",0076,10,0.0000,0.0000
2,28,"04/18/94",0077,10,0.0000,0.0000
2,28,"04/18/94",0078,10,0.0000,0.0000
2,28,"04/18/94",0079,10,0.0000,0.0000
2,28,"04/18/94",0080,10,0.0000,0.0000
2,28,"04/18/94",0082,10,0.0000,0.0000
2,28,"04/18/94",0083,10,0.0000,0.0000
2,28,"04/18/94",0084,10,0.0000,0.0000
2,28,"04/18/94",0086,10,0.0000,0.0000
2,28,"04/18/94",0087,10,0.0000,0.0000
2,28,"04/18/94",0088,10,0.0000,0.0000
2,28,"04/18/94",0091,10,0.0000,0.0000
2,28,"04/18/94",0096,10,0.0000,0.0000
2,28,"04/18/94",0097,10,0.0000,0.0000
2,28,"04/18/94",0098,10,0.0000,0.0000
2,28,"04/18/94",0099,10,0.0000,0.0000
2,28,"04/18/94",0100,10,0.0000,0.0000
2,28,"04/18/94",0101,10,0.0000,0.0000
2,28,"04/18/94",0102,10,0.0000,0.0000
2,28,"04/18/94",0103,10,0.0000,0.0000
2,28,"04/18/94",0104,10,0.0000,0.0000
2,28,"04/18/94",0105,10,0.0000,0.0000
2,28,"04/18/94",0107,10,0.0000,0.0000
2,28,"04/18/94",0108,10,0.0000,0.0000
2,28,"04/18/94",0109,10,0.0000,0.0000
2,28,"04/18/94",0110,10,0.0000,0.0000
2,28,"04/18/94",0111,10,0.0000,0.0000
2,28,"04/18/94",0113,10,0.0000,0.0000
2,28,"04/18/94",0114,10,0.0000,0.0000
2,28,"04/18/94",0116,10,0.0000,0.0000
2,28,"04/18/94",0117,10,0.0000,0.0000
2,28,"04/18/94",0118,10,0.0000,0.0000
2,28,"04/18/94",0119,10,0.0000,0.0000
2,28,"04/18/94",0121,10,0.0000,0.0000
2,28,"04/18/94",0122,10,0.0000,0.0000
2,28,"04/18/94",0123,10,0.0000,0.0000
2,28,"04/18/94",0127,10,0.0000,0.0000
2,28,"04/18/94",0128,10,0.0000,0.0000
2,28,"04/18/94",0129,10,0.0000,0.0000
2,28,"04/18/94",0130,10,0.0000,0.0000
2,28,"04/18/94",0131,10,0.0000,0.0000
2,28,"04/18/94",0132,10,0.0000,0.0000
2,28,"04/18/94",0134,10,0.0000,0.0000
2,28,"04/18/94",0135,10,0.5000,0.5000
2,28,"04/18/94",0138,10,0.0000,0.0000
2,28,"04/18/94",0139,10,0.0000,0.0000
2,28,"04/18/94",0140,10,0.0000,0.0000
2,28,"04/18/94",0141,10,0.5000,0.5000
2,28,"04/18/94",0142,10,0.0000,0.0000
2,28,"04/18/94",0143,10,0.0000,0.0000
2,28,"04/18/94",0147,10,0.0000,0.0000
2,28,"04/18/94",0148,10,0.0000,0.0000
2,28,"04/18/94",0150,10,0.0000,0.0000
2,28,"04/18/94",0151,10,0.0000,0.0000
2,28,"04/18/94",0500,10,2.5000,1.5366
2,28,"04/18/94",0501,10,0.0000,0.0000
2,28,"04/18/94",0502,10,0.0000,0.0000
2,28,"04/18/94",0503,10,66.0000,5.3645
2,28,"04/18/94",0507,10,0.0000,0.0000
2,28,"04/18/94",0510,10,0.0000,0.0000
2,28,"04/18/94",0516,10,0.0000,0.0000
2,28,"04/18/94",0519,10,0.0000,0.0000
2,28,"04/18/94",0521,10,0.0000,0.0000
2,28,"04/18/94",0522,10,0.0000,0.0000
2,28,"04/18/94",0526,10,0.5000,0.5000
2,28,"04/18/94",0527,10,0.0000,0.0000
2,28,"04/18/94",0530,10,0.0000,0.0000
2,28,"04/18/94",0533,10,0.0000,0.0000
2,28,"04/18/94",0535,10,0.0000,0.0000
2,28,"04/18/94",0536,10,0.0000,0.0000
2,28,"04/18/94",0540,10,0.0000,0.0000
2,28,"04/18/94",0541,10,0.5000,0.5000
2,28,"04/18/94",0542,10,4.0000,2.9627
2,28,"04/18/94",0543,10,0.0000,0.0000
2,28,"04/18/94",0544,10,0.0000,0.0000
2,28,"04/18/94",0549,10,0.0000,0.0000
2,28,"04/18/94",0550,10,0.0000,0.0000
2,28,"04/18/94",0551,10,0.0000,0.0000
2,28,"04/18/94",0553,10,4.0000,2.5604
2,28,"04/18/94",0554,10,10.5000,2.5221
2,28,"04/18/94",0555,10,3.5000,2.9861
2,28,"04/18/94",0556,10,0.0000,0.0000
2,28,"04/18/94",0557,10,17.0000,6.0645
2,28,"04/18/94",0558,10,1.0000,0.6667
2,28,"04/18/94",0559,10,0.0000,0.0000
2,28,"04/18/94",0560,10,11.0000,2.7689
2,28,"04/18/94",0561,10,1.0000,1.0000
2,28,"04/18/94",0562,10,10.5000,3.0231
2,28,"04/18/94",0563,10,0.0000,0.0000
2,28,"04/18/94",0564,10,0.0000,0.0000
2,28,"04/18/94",0565,10,0.0000,0.0000
2,28,"04/18/94",0566,10,0.0000,0.0000
2,28,"04/18/94",0567,10,0.0000,0.0000
2,28,"04/18/94",0568,10,0.0000,0.0000
2,28,"04/18/94",0570,10,0.0000,0.0000
2,28,"04/18/94",0571,10,0.0000,0.0000
2,28,"04/18/94",0572,10,0.0000,0.0000
2,28,"04/18/94",0573,10,0.0000,0.0000
2,28,"04/18/94",0574,10,1.0000,1.0000
2,28,"04/18/94",0575,10,0.0000,0.0000
2,28,"04/18/94",0577,10,8.0000,4.4222
2,28,"04/18/94",0579,10,0.0000,0.0000
2,28,"04/18/94",0580,10,0.0000,0.0000
2,28,"04/18/94",0581,10,0.0000,0.0000
2,28,"04/18/94",0582,10,0.0000,0.0000
2,28,"04/18/94",0583,10,0.0000,0.0000
2,28,"04/18/94",0584,10,0.0000,0.0000
2,28,"04/18/94",0585,10,0.0000,0.0000
2,28,"04/18/94",0586,10,0.0000,0.0000
2,28,"04/18/94",0587,10,0.0000,0.0000
2,28,"04/18/94",0589,10,1.5000,1.0672
2,28,"04/18/94",0590,10,0.0000,0.0000
2,28,"04/18/94",0591,10,0.0000,0.0000
2,28,"04/18/94",0593,10,0.0000,0.0000
2,28,"04/18/94",0595,10,0.0000,0.0000
2,28,"04/18/94",0603,10,0.0000,0.0000
2,28,"04/18/94",0607,10,0.0000,0.0000
2,28,"04/18/94",0608,10,0.0000,0.0000
2,28,"04/18/94",0609,10,0.0000,0.0000
2,28,"04/18/94",0612,10,0.0000,0.0000
2,28,"04/18/94",0616,10,0.0000,0.0000
2,28,"04/18/94",0617,10,0.0000,0.0000
2,29,"10/08/94",0000,10,2.5000,1.5366
2,29,"10/08/94",0002,10,0.0000,0.0000
2,29,"10/08/94",0012,10,0.0000,0.0000
2,29,"10/08/94",0025,10,0.0000,0.0000
2,29,"10/08/94",0029,10,0.0000,0.0000
2,29,"10/08/94",0030,10,0.0000,0.0000
2,29,"10/08/94",0045,10,0.0000,0.0000
2,29,"10/08/94",0046,10,0.0000,0.0000
2,29,"10/08/94",0047,10,0.5000,0.5000
2,29,"10/08/94",0048,10,0.0000,0.0000
2,29,"10/08/94",0049,10,0.0000,0.0000
2,29,"10/08/94",0050,10,0.0000,0.0000
2,29,"10/08/94",0051,10,0.5000,0.5000
2,29,"10/08/94",0052,10,0.0000,0.0000
2,29,"10/08/94",0053,10,0.0000,0.0000
2,29,"10/08/94",0054,10,0.0000,0.0000
2,29,"10/08/94",0055,10,0.0000,0.0000
2,29,"10/08/94",0056,10,3.0000,1.1055
2,29,"10/08/94",0057,10,0.0000,0.0000
2,29,"10/08/94",0058,10,0.0000,0.0000
2,29,"10/08/94",0059,10,0.0000,0.0000
2,29,"10/08/94",0060,10,0.5000,0.5000
2,29,"10/08/94",0061,10,0.0000,0.0000
2,29,"10/08/94",0062,10,0.0000,0.0000
2,29,"10/08/94",0063,10,0.0000,0.0000
2,29,"10/08/94",0064,10,0.0000,0.0000
2,29,"10/08/94",0065,10,0.0000,0.0000
2,29,"10/08/94",0069,10,0.0000,0.0000
2,29,"10/08/94",0070,10,1.0000,1.0000
2,29,"10/08/94",0072,10,0.0000,0.0000
2,29,"10/08/94",0073,10,0.0000,0.0000
2,29,"10/08/94",0074,10,0.0000,0.0000
2,29,"10/08/94",0076,10,0.0000,0.0000
2,29,"10/08/94",0077,10,0.0000,0.0000
2,29,"10/08/94",0078,10,2.0000,1.5275
2,29,"10/08/94",0079,10,0.0000,0.0000
2,29,"10/08/94",0080,10,0.0000,0.0000
2,29,"10/08/94",0082,10,0.0000,0.0000
2,29,"10/08/94",0083,10,0.0000,0.0000
2,29,"10/08/94",0084,10,0.0000,0.0000
2,29,"10/08/94",0086,10,0.0000,0.0000
2,29,"10/08/94",0087,10,0.0000,0.0000
2,29,"10/08/94",0088,10,0.0000,0.0000
2,29,"10/08/94",0091,10,0.0000,0.0000
2,29,"10/08/94",0096,10,0.0000,0.0000
2,29,"10/08/94",0097,10,0.0000,0.0000
2,29,"10/08/94",0098,10,0.0000,0.0000
2,29,"10/08/94",0099,10,0.0000,0.0000
2,29,"10/08/94",0100,10,0.0000,0.0000
2,29,"10/08/94",0101,10,0.5000,0.5000
2,29,"10/08/94",0102,10,0.0000,0.0000
2,29,"10/08/94",0103,10,0.0000,0.0000
2,29,"10/08/94",0104,10,0.0000,0.0000
2,29,"10/08/94",0105,10,0.0000,0.0000
2,29,"10/08/94",0107,10,0.0000,0.0000
2,29,"10/08/94",0108,10,0.0000,0.0000
2,29,"10/08/94",0109,10,0.0000,0.0000
2,29,"10/08/94",0110,10,0.0000,0.0000
2,29,"10/08/94",0111,10,0.0000,0.0000
2,29,"10/08/94",0113,10,0.0000,0.0000
2,29,"10/08/94",0114,10,0.0000,0.0000
2,29,"10/08/94",0116,10,0.0000,0.0000
2,29,"10/08/94",0117,10,0.0000,0.0000
2,29,"10/08/94",0118,10,0.0000,0.0000
2,29,"10/08/94",0119,10,0.0000,0.0000
2,29,"10/08/94",0121,10,0.0000,0.0000
2,29,"10/08/94",0122,10,0.0000,0.0000
2,29,"10/08/94",0123,10,0.0000,0.0000
2,29,"10/08/94",0127,10,0.0000,0.0000
2,29,"10/08/94",0128,10,0.0000,0.0000
2,29,"10/08/94",0129,10,0.0000,0.0000
2,29,"10/08/94",0130,10,0.0000,0.0000
2,29,"10/08/94",0131,10,0.0000,0.0000
2,29,"10/08/94",0132,10,0.0000,0.0000
2,29,"10/08/94",0134,10,0.0000,0.0000
2,29,"10/08/94",0135,10,0.0000,0.0000
2,29,"10/08/94",0138,10,0.0000,0.0000
2,29,"10/08/94",0139,10,0.0000,0.0000
2,29,"10/08/94",0140,10,0.0000,0.0000
2,29,"10/08/94",0141,10,0.0000,0.0000
2,29,"10/08/94",0142,10,0.0000,0.0000
2,29,"10/08/94",0143,10,0.0000,0.0000
2,29,"10/08/94",0147,10,0.0000,0.0000
2,29,"10/08/94",0148,10,0.0000,0.0000
2,29,"10/08/94",0150,10,0.0000,0.0000
2,29,"10/08/94",0151,10,0.0000,0.0000
2,29,"10/08/94",0500,10,2.0000,1.1055
2,29,"10/08/94",0501,10,0.0000,0.0000
2,29,"10/08/94",0502,10,0.0000,0.0000
2,29,"10/08/94",0503,10,78.5000,5.5302
2,29,"10/08/94",0507,10,0.0000,0.0000
2,29,"10/08/94",0510,10,0.0000,0.0000
2,29,"10/08/94",0516,10,0.0000,0.0000
2,29,"10/08/94",0519,10,0.0000,0.0000
2,29,"10/08/94",0521,10,0.0000,0.0000
2,29,"10/08/94",0522,10,0.0000,0.0000
2,29,"10/08/94",0526,10,0.5000,0.5000
2,29,"10/08/94",0527,10,0.0000,0.0000
2,29,"10/08/94",0530,10,0.0000,0.0000
2,29,"10/08/94",0533,10,0.0000,0.0000
2,29,"10/08/94",0535,10,0.0000,0.0000
2,29,"10/08/94",0536,10,0.0000,0.0000
2,29,"10/08/94",0540,10,0.0000,0.0000
2,29,"10/08/94",0541,10,0.0000,0.0000
2,29,"10/08/94",0542,10,5.0000,2.2361
2,29,"10/08/94",0543,10,0.0000,0.0000
2,29,"10/08/94",0544,10,0.0000,0.0000
2,29,"10/08/94",0549,10,0.0000,0.0000
2,29,"10/08/94",0550,10,0.0000,0.0000
2,29,"10/08/94",0551,10,0.0000,0.0000
2,29,"10/08/94",0553,10,4.0000,2.2111
2,29,"10/08/94",0554,10,3.0000,2.1344
2,29,"10/08/94",0555,10,6.0000,4.4597
2,29,"10/08/94",0556,10,0.0000,0.0000
2,29,"10/08/94",0557,10,0.0000,0.0000
2,29,"10/08/94",0558,10,0.0000,0.0000
2,29,"10/08/94",0559,10,0.0000,0.0000
2,29,"10/08/94",0560,10,9.0000,3.1447
2,29,"10/08/94",0561,10,0.5000,0.5000
2,29,"10/08/94",0562,10,0.0000,0.0000
2,29,"10/08/94",0563,10,0.0000,0.0000
2,29,"10/08/94",0564,10,0.0000,0.0000
2,29,"10/08/94",0565,10,0.5000,0.5000
2,29,"10/08/94",0566,10,0.0000,0.0000
2,29,"10/08/94",0567,10,0.0000,0.0000
2,29,"10/08/94",0568,10,0.0000,0.0000
2,29,"10/08/94",0570,10,0.0000,0.0000
2,29,"10/08/94",0571,10,0.0000,0.0000
2,29,"10/08/94",0572,10,0.0000,0.0000
2,29,"10/08/94",0573,10,0.0000,0.0000
2,29,"10/08/94",0574,10,0.0000,0.0000
2,29,"10/08/94",0575,10,0.0000,0.0000
2,29,"10/08/94",0577,10,0.0000,0.0000
2,29,"10/08/94",0579,10,0.0000,0.0000
2,29,"10/08/94",0580,10,0.0000,0.0000
2,29,"10/08/94",0581,10,0.0000,0.0000
2,29,"10/08/94",0582,10,0.0000,0.0000
2,29,"10/08/94",0583,10,0.0000,0.0000
2,29,"10/08/94",0584,10,0.0000,0.0000
2,29,"10/08/94",0585,10,0.0000,0.0000
2,29,"10/08/94",0586,10,0.0000,0.0000
2,29,"10/08/94",0587,10,0.0000,0.0000
2,29,"10/08/94",0589,10,6.0000,4.4597
2,29,"10/08/94",0590,10,0.0000,0.0000
2,29,"10/08/94",0591,10,0.0000,0.0000
2,29,"10/08/94",0593,10,0.0000,0.0000
2,29,"10/08/94",0595,10,0.0000,0.0000
2,29,"10/08/94",0603,10,0.0000,0.0000
2,29,"10/08/94",0607,10,0.0000,0.0000
2,29,"10/08/94",0608,10,0.0000,0.0000
2,29,"10/08/94",0609,10,0.0000,0.0000
2,29,"10/08/94",0612,10,0.0000,0.0000
2,29,"10/08/94",0616,10,0.0000,0.0000
2,29,"10/08/94",0617,10,0.0000,0.0000
2,30,"04/07/95",0000,10,2.5000,1.5366
2,30,"04/07/95",0002,10,0.5000,0.5000
2,30,"04/07/95",0012,10,0.0000,0.0000
2,30,"04/07/95",0025,10,1.0000,0.6667
2,30,"04/07/95",0029,10,0.0000,0.0000
2,30,"04/07/95",0030,10,0.0000,0.0000
2,30,"04/07/95",0045,10,0.0000,0.0000
2,30,"04/07/95",0046,10,0.0000,0.0000
2,30,"04/07/95",0047,10,0.5000,0.5000
2,30,"04/07/95",0048,10,0.0000,0.0000
2,30,"04/07/95",0049,10,0.0000,0.0000
2,30,"04/07/95",0050,10,0.0000,0.0000
2,30,"04/07/95",0051,10,0.0000,0.0000
2,30,"04/07/95",0052,10,0.0000,0.0000
2,30,"04/07/95",0053,10,0.0000,0.0000
2,30,"04/07/95",0054,10,0.0000,0.0000
2,30,"04/07/95",0055,10,0.0000,0.0000
2,30,"04/07/95",0056,10,1.5000,0.7638
2,30,"04/07/95",0057,10,0.0000,0.0000
2,30,"04/07/95",0058,10,0.0000,0.0000
2,30,"04/07/95",0059,10,0.0000,0.0000
2,30,"04/07/95",0060,10,0.0000,0.0000
2,30,"04/07/95",0061,10,0.0000,0.0000
2,30,"04/07/95",0062,10,0.0000,0.0000
2,30,"04/07/95",0063,10,0.0000,0.0000
2,30,"04/07/95",0064,10,0.0000,0.0000
2,30,"04/07/95",0065,10,0.0000,0.0000
2,30,"04/07/95",0069,10,0.0000,0.0000
2,30,"04/07/95",0070,10,0.5000,0.5000
2,30,"04/07/95",0072,10,0.0000,0.0000
2,30,"04/07/95",0073,10,0.0000,0.0000
2,30,"04/07/95",0074,10,0.0000,0.0000
2,30,"04/07/95",0076,10,0.0000,0.0000
2,30,"04/07/95",0077,10,0.0000,0.0000
2,30,"04/07/95",0078,10,1.5000,1.5000
2,30,"04/07/95",0079,10,0.0000,0.0000
2,30,"04/07/95",0080,10,0.0000,0.0000
2,30,"04/07/95",0082,10,0.0000,0.0000
2,30,"04/07/95",0083,10,0.0000,0.0000
2,30,"04/07/95",0084,10,0.0000,0.0000
2,30,"04/07/95",0086,10,0.0000,0.0000
2,30,"04/07/95",0087,10,0.0000,0.0000
2,30,"04/07/95",0088,10,0.0000,0.0000
2,30,"04/07/95",0091,10,0.0000,0.0000
2,30,"04/07/95",0096,10,0.0000,0.0000
2,30,"04/07/95",0097,10,0.0000,0.0000
2,30,"04/07/95",0098,10,0.0000,0.0000
2,30,"04/07/95",0099,10,0.0000,0.0000
2,30,"04/07/95",0100,10,0.0000,0.0000
2,30,"04/07/95",0101,10,0.0000,0.0000
2,30,"04/07/95",0102,10,0.0000,0.0000
2,30,"04/07/95",0103,10,0.0000,0.0000
2,30,"04/07/95",0104,10,0.0000,0.0000
2,30,"04/07/95",0105,10,0.0000,0.0000
2,30,"04/07/95",0107,10,0.0000,0.0000
2,30,"04/07/95",0108,10,0.0000,0.0000
2,30,"04/07/95",0109,10,0.0000,0.0000
2,30,"04/07/95",0110,10,0.0000,0.0000
2,30,"04/07/95",0111,10,0.0000,0.0000
2,30,"04/07/95",0113,10,0.0000,0.0000
2,30,"04/07/95",0114,10,0.0000,0.0000
2,30,"04/07/95",0116,10,0.0000,0.0000
2,30,"04/07/95",0117,10,0.0000,0.0000
2,30,"04/07/95",0118,10,0.0000,0.0000
2,30,"04/07/95",0119,10,0.0000,0.0000
2,30,"04/07/95",0121,10,1.0000,0.6667
2,30,"04/07/95",0122,10,0.0000,0.0000
2,30,"04/07/95",0123,10,0.0000,0.0000
2,30,"04/07/95",0127,10,0.0000,0.0000
2,30,"04/07/95",0128,10,0.0000,0.0000
2,30,"04/07/95",0129,10,0.0000,0.0000
2,30,"04/07/95",0130,10,0.0000,0.0000
2,30,"04/07/95",0131,10,0.0000,0.0000
2,30,"04/07/95",0132,10,0.0000,0.0000
2,30,"04/07/95",0134,10,0.0000,0.0000
2,30,"04/07/95",0135,10,0.0000,0.0000
2,30,"04/07/95",0138,10,0.0000,0.0000
2,30,"04/07/95",0139,10,0.0000,0.0000
2,30,"04/07/95",0140,10,0.0000,0.0000
2,30,"04/07/95",0141,10,1.0000,0.6667
2,30,"04/07/95",0142,10,0.0000,0.0000
2,30,"04/07/95",0143,10,0.0000,0.0000
2,30,"04/07/95",0147,10,0.0000,0.0000
2,30,"04/07/95",0148,10,0.0000,0.0000
2,30,"04/07/95",0150,10,0.0000,0.0000
2,30,"04/07/95",0151,10,0.0000,0.0000
2,30,"04/07/95",0500,10,3.0000,1.1055
2,30,"04/07/95",0501,10,0.0000,0.0000
2,30,"04/07/95",0502,10,0.0000,0.0000
2,30,"04/07/95",0503,10,70.0000,3.7268
2,30,"04/07/95",0507,10,0.0000,0.0000
2,30,"04/07/95",0510,10,0.0000,0.0000
2,30,"04/07/95",0516,10,0.0000,0.0000
2,30,"04/07/95",0519,10,0.0000,0.0000
2,30,"04/07/95",0521,10,0.0000,0.0000
2,30,"04/07/95",0522,10,0.0000,0.0000
2,30,"04/07/95",0526,10,0.0000,0.0000
2,30,"04/07/95",0527,10,0.0000,0.0000
2,30,"04/07/95",0530,10,0.5000,0.5000
2,30,"04/07/95",0533,10,0.0000,0.0000
2,30,"04/07/95",0535,10,0.0000,0.0000
2,30,"04/07/95",0536,10,0.0000,0.0000
2,30,"04/07/95",0540,10,0.0000,0.0000
2,30,"04/07/95",0541,10,1.0000,1.0000
2,30,"04/07/95",0542,10,11.5000,3.5785
2,30,"04/07/95",0543,10,0.0000,0.0000
2,30,"04/07/95",0544,10,0.0000,0.0000
2,30,"04/07/95",0549,10,0.0000,0.0000
2,30,"04/07/95",0550,10,0.0000,0.0000
2,30,"04/07/95",0551,10,0.0000,0.0000
2,30,"04/07/95",0553,10,8.0000,4.0277
2,30,"04/07/95",0554,10,37.0000,7.7889
2,30,"04/07/95",0555,10,4.5000,2.4095
2,30,"04/07/95",0556,10,0.0000,0.0000
2,30,"04/07/95",0557,10,2.0000,1.1055
2,30,"04/07/95",0558,10,0.5000,0.5000
2,30,"04/07/95",0559,10,0.0000,0.0000
2,30,"04/07/95",0560,10,12.5000,3.8909
2,30,"04/07/95",0561,10,1.5000,1.0672
2,30,"04/07/95",0562,10,4.0000,2.9627
2,30,"04/07/95",0563,10,0.0000,0.0000
2,30,"04/07/95",0564,10,0.0000,0.0000
2,30,"04/07/95",0565,10,0.0000,0.0000
2,30,"04/07/95",0566,10,0.0000,0.0000
2,30,"04/07/95",0567,10,0.0000,0.0000
2,30,"04/07/95",0568,10,0.0000,0.0000
2,30,"04/07/95",0570,10,0.0000,0.0000
2,30,"04/07/95",0571,10,0.0000,0.0000
2,30,"04/07/95",0572,10,0.0000,0.0000
2,30,"04/07/95",0573,10,0.0000,0.0000
2,30,"04/07/95",0574,10,0.0000,0.0000
2,30,"04/07/95",0575,10,0.0000,0.0000
2,30,"04/07/95",0577,10,1.0000,0.6667
2,30,"04/07/95",0579,10,0.0000,0.0000
2,30,"04/07/95",0580,10,0.0000,0.0000
2,30,"04/07/95",0581,10,0.0000,0.0000
2,30,"04/07/95",0582,10,0.0000,0.0000
2,30,"04/07/95",0583,10,0.0000,0.0000
2,30,"04/07/95",0584,10,0.0000,0.0000
2,30,"04/07/95",0585,10,0.0000,0.0000
2,30,"04/07/95",0586,10,0.0000,0.0000
2,30,"04/07/95",0587,10,0.0000,0.0000
2,30,"04/07/95",0589,10,0.5000,0.5000
2,30,"04/07/95",0590,10,0.0000,0.0000
2,30,"04/07/95",0591,10,0.0000,0.0000
2,30,"04/07/95",0593,10,0.0000,0.0000
2,30,"04/07/95",0595,10,0.0000,0.0000
2,30,"04/07/95",0603,10,0.0000,0.0000
2,30,"04/07/95",0607,10,0.0000,0.0000
2,30,"04/07/95",0608,10,0.0000,0.0000
2,30,"04/07/95",0609,10,0.0000,0.0000
2,30,"04/07/95",0612,10,0.0000,0.0000
2,30,"04/07/95",0616,10,0.0000,0.0000
2,30,"04/07/95",0617,10,0.0000,0.0000
2,31,"10/07/95",0000,10,2.5000,1.7078
2,31,"10/07/95",0002,10,0.0000,0.0000
2,31,"10/07/95",0012,10,0.0000,0.0000
2,31,"10/07/95",0025,10,0.5000,0.5000
2,31,"10/07/95",0029,10,0.0000,0.0000
2,31,"10/07/95",0030,10,0.0000,0.0000
2,31,"10/07/95",0045,10,0.0000,0.0000
2,31,"10/07/95",0046,10,0.5000,0.5000
2,31,"10/07/95",0047,10,0.0000,0.0000
2,31,"10/07/95",0048,10,0.0000,0.0000
2,31,"10/07/95",0049,10,0.0000,0.0000
2,31,"10/07/95",0050,10,0.0000,0.0000
2,31,"10/07/95",0051,10,0.0000,0.0000
2,31,"10/07/95",0052,10,0.0000,0.0000
2,31,"10/07/95",0053,10,0.0000,0.0000
2,31,"10/07/95",0054,10,0.0000,0.0000
2,31,"10/07/95",0055,10,0.0000,0.0000
2,31,"10/07/95",0056,10,5.5000,1.5723
2,31,"10/07/95",0057,10,0.5000,0.5000
2,31,"10/07/95",0058,10,0.0000,0.0000
2,31,"10/07/95",0059,10,0.0000,0.0000
2,31,"10/07/95",0060,10,0.0000,0.0000
2,31,"10/07/95",0061,10,0.0000,0.0000
2,31,"10/07/95",0062,10,0.0000,0.0000
2,31,"10/07/95",0063,10,0.0000,0.0000
2,31,"10/07/95",0064,10,2.0000,1.5275
2,31,"10/07/95",0065,10,0.0000,0.0000
2,31,"10/07/95",0069,10,0.0000,0.0000
2,31,"10/07/95",0070,10,0.0000,0.0000
2,31,"10/07/95",0072,10,0.0000,0.0000
2,31,"10/07/95",0073,10,0.0000,0.0000
2,31,"10/07/95",0074,10,0.0000,0.0000
2,31,"10/07/95",0076,10,0.0000,0.0000
2,31,"10/07/95",0077,10,0.0000,0.0000
2,31,"10/07/95",0078,10,0.5000,0.5000
2,31,"10/07/95",0079,10,0.0000,0.0000
2,31,"10/07/95",0080,10,0.0000,0.0000
2,31,"10/07/95",0082,10,0.0000,0.0000
2,31,"10/07/95",0083,10,0.0000,0.0000
2,31,"10/07/95",0084,10,0.0000,0.0000
2,31,"10/07/95",0086,10,0.0000,0.0000
2,31,"10/07/95",0087,10,0.0000,0.0000
2,31,"10/07/95",0088,10,0.0000,0.0000
2,31,"10/07/95",0091,10,0.0000,0.0000
2,31,"10/07/95",0096,10,0.0000,0.0000
2,31,"10/07/95",0097,10,0.0000,0.0000
2,31,"10/07/95",0098,10,0.0000,0.0000
2,31,"10/07/95",0099,10,0.0000,0.0000
2,31,"10/07/95",0100,10,0.0000,0.0000
2,31,"10/07/95",0101,10,0.0000,0.0000
2,31,"10/07/95",0102,10,0.0000,0.0000
2,31,"10/07/95",0103,10,0.0000,0.0000
2,31,"10/07/95",0104,10,0.0000,0.0000
2,31,"10/07/95",0105,10,0.0000,0.0000
